name,link_id,TMC,from_node_id,to_node_id,link_type_name,direction,length,number_of_lanes,speed_limit_in_mph,saturation_flow_rate_in_vhc_per_hour_per_lane,lane_capacity_in_vhc_per_hour,link_type,jam_density_in_vhc_pmpl,wave_speed_in_mph,effective_green_time_length_in_second,green_start_time_in_second,AADT_conversion_factor,mode_code,grade,geometry,original_geometry
Riverside,5117,,5117,1358,Principal arterial,1,0.12113,1,35,2000,600,3,120,12,18,0,0.1,,0,"<LineString><coordinates>-111.911389,40.583488,0.0 -111.911177,40.583592,0.0 -111.910979,40.583721,0.0 -111.910797,40.583872,0.0 -111.910635,40.584044,0.0 -111.910494,40.584234,0.0 -111.910377,40.584439,0.0 -111.910285,40.584657,0.0 -111.910220,40.584884,0.0 -111.910182,40.585117,0.0 -111.910112,40.587683,0.0</coordinates></LineString>","<LineString><coordinates>-111.911502,40.583522,0.0 -111.911290,40.583626,0.0 -111.911092,40.583755,0.0 -111.910910,40.583906,0.0 -111.910748,40.584078,0.0 -111.910607,40.584268,0.0 -111.910490,40.584473,0.0 -111.910398,40.584691,0.0 -111.910333,40.584918,0.0 -111.910295,40.585151,0.0 -111.910225,40.587717,0.0</coordinates></LineString>"
Riverside,3000,,3000,1358,Principal arterial,1,0.12113,1,35,2000,600,3,120,12,18,0,0.1,,0,"<LineString><coordinates>-111.916155,40.581094,0.0 -111.915669,40.582152,0.0 -111.914860,40.582795,0.0 -111.913088,40.583140,0.0 -111.911450,40.583416,0.0</coordinates></LineString>","<LineString><coordinates>-111.916207,40.581200,0.0 -111.915721,40.582258,0.0 -111.914912,40.582901,0.0 -111.913140,40.583246,0.0 -111.911502,40.583522,0.0</coordinates></LineString>"
JordGatewa,6185,,6185,5175,Major arterial,1,0.12113,2,35,2000,300,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.905630,40.575732,0.0 -111.906420,40.574486,0.0 -111.906460,40.574378,0.0 -111.906494,40.574269,0.0 -111.906520,40.574157,0.0 -111.906540,40.574044,0.0 -111.906552,40.573929,0.0 -111.906558,40.573815,0.0 -111.906556,40.573700,0.0 -111.906547,40.573585,0.0 -111.906531,40.573472,0.0 -111.906508,40.573359,0.0 -111.906478,40.573248,0.0 -111.906441,40.573139,0.0 -111.906398,40.573033,0.0 -111.906348,40.572930,0.0 -111.906291,40.572830,0.0 -111.904464,40.569674,0.0</coordinates></LineString>","<LineString><coordinates>-111.905514,40.575754,0.0 -111.906304,40.574508,0.0 -111.906344,40.574400,0.0 -111.906378,40.574291,0.0 -111.906404,40.574179,0.0 -111.906424,40.574066,0.0 -111.906436,40.573951,0.0 -111.906442,40.573837,0.0 -111.906440,40.573722,0.0 -111.906431,40.573607,0.0 -111.906415,40.573494,0.0 -111.906392,40.573381,0.0 -111.906362,40.573270,0.0 -111.906325,40.573161,0.0 -111.906282,40.573055,0.0 -111.906232,40.572952,0.0 -111.906175,40.572852,0.0 -111.904348,40.569696,0.0</coordinates></LineString>"
JordGatewa,5175,,5175,6185,Major arterial,1,0.12113,2,35,2000,300,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.904232,40.569718,0.0 -111.906059,40.572874,0.0 -111.906116,40.572974,0.0 -111.906166,40.573077,0.0 -111.906209,40.573183,0.0 -111.906246,40.573292,0.0 -111.906276,40.573403,0.0 -111.906299,40.573516,0.0 -111.906315,40.573629,0.0 -111.906324,40.573744,0.0 -111.906326,40.573859,0.0 -111.906320,40.573973,0.0 -111.906308,40.574088,0.0 -111.906288,40.574201,0.0 -111.906262,40.574313,0.0 -111.906228,40.574422,0.0 -111.906188,40.574530,0.0 -111.905398,40.575776,0.0</coordinates></LineString>","<LineString><coordinates>-111.904348,40.569696,0.0 -111.906175,40.572852,0.0 -111.906232,40.572952,0.0 -111.906282,40.573055,0.0 -111.906325,40.573161,0.0 -111.906362,40.573270,0.0 -111.906392,40.573381,0.0 -111.906415,40.573494,0.0 -111.906431,40.573607,0.0 -111.906440,40.573722,0.0 -111.906442,40.573837,0.0 -111.906436,40.573951,0.0 -111.906424,40.574066,0.0 -111.906404,40.574179,0.0 -111.906378,40.574291,0.0 -111.906344,40.574400,0.0 -111.906304,40.574508,0.0 -111.905514,40.575754,0.0</coordinates></LineString>"
9400 South,3000,,3000,3001,Principal arterial,1,0.12113,1,35,2000,600,3,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.916214,40.581082,0.0 -111.914677,40.580500,0.0 -111.912864,40.580272,0.0 -111.909580,40.580672,0.0</coordinates></LineString>","<LineString><coordinates>-111.916207,40.581200,0.0 -111.914670,40.580618,0.0 -111.912857,40.580390,0.0 -111.909573,40.580790,0.0</coordinates></LineString>"
9400 South,3001,,3001,3000,Principal arterial,1,0.12113,1,35,2000,600,3,120,12,18,0,0.1,,0,"<LineString><coordinates>-111.909566,40.580908,0.0 -111.912850,40.580508,0.0 -111.914663,40.580736,0.0 -111.916200,40.581318,0.0</coordinates></LineString>","<LineString><coordinates>-111.909573,40.580790,0.0 -111.912857,40.580390,0.0 -111.914670,40.580618,0.0 -111.916207,40.581200,0.0</coordinates></LineString>"
9400 South,3001,,3001,8172,Principal arterial,1,0.12113,1,35,2000,600,3,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.909573,40.580790,0.0 -111.905503,40.580699,0.0</coordinates></LineString>","<LineString><coordinates>-111.909573,40.580790,0.0 -111.905503,40.580699,0.0</coordinates></LineString>"
9400 South,8172,,8172,3000,Principal arterial,1,0.12113,1,35,2000,600,3,120,12,18,0,0.1,,0,"<LineString><coordinates>-111.905503,40.580699,0.0 -111.909573,40.580790,0.0</coordinates></LineString>","<LineString><coordinates>-111.905503,40.580699,0.0 -111.909573,40.580790,0.0</coordinates></LineString>"
Cent,3001,,3001,1359,Freeway,1,0.12113,7,21,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.911728,40.577652,0.0 -111.909477,40.580720,0.0</coordinates></LineString>","<LineString><coordinates>-111.911824,40.577722,0.0 -111.909573,40.580790,0.0</coordinates></LineString>"
Cent,1359,,1359,3001,Freeway,1,0.12113,7,21,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.909669,40.580860,0.0 -111.911920,40.577792,0.0</coordinates></LineString>","<LineString><coordinates>-111.909573,40.580790,0.0 -111.911824,40.577722,0.0</coordinates></LineString>"
JordGatewa,5175,,5175,11507,Major arterial,1,0.12113,2,35,2000,300,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.904463,40.569667,0.0 -111.904630,40.568397,0.0 -111.902642,40.562364,0.0</coordinates></LineString>","<LineString><coordinates>-111.904348,40.569696,0.0 -111.904515,40.568426,0.0 -111.902527,40.562393,0.0</coordinates></LineString>"
JordGatewa,11507,,11507,5175,Major arterial,1,0.12113,2,35,2000,300,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.902412,40.562422,0.0 -111.904400,40.568455,0.0 -111.904233,40.569725,0.0</coordinates></LineString>","<LineString><coordinates>-111.902527,40.562393,0.0 -111.904515,40.568426,0.0 -111.904348,40.569696,0.0</coordinates></LineString>"
Cent,1358,,1358,3002,Freeway,1,0.12113,7,21,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.911143,40.581984,0.0 -111.911385,40.583540,0.0</coordinates></LineString>","<LineString><coordinates>-111.911260,40.581966,0.0 -111.911502,40.583522,0.0</coordinates></LineString>"
Cent,3002,,3002,1358,Freeway,1,0.12113,7,21,2000,1428.6,1,220,12,42,0,0.1,,0,"<LineString><coordinates>-111.911619,40.583504,0.0 -111.911377,40.581948,0.0</coordinates></LineString>","<LineString><coordinates>-111.911502,40.583522,0.0 -111.911260,40.581966,0.0</coordinates></LineString>"
Cent,1323,,1323,11161,Freeway,1,0.12113,7,21,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.921426,40.591727,0.0 -111.929280,40.591165,0.0</coordinates></LineString>","<LineString><coordinates>-111.921418,40.591609,0.0 -111.929272,40.591047,0.0</coordinates></LineString>"
Cent,11161,,11161,1323,Freeway,1,0.12113,7,21,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.929264,40.590929,0.0 -111.921410,40.591491,0.0</coordinates></LineString>","<LineString><coordinates>-111.929272,40.591047,0.0 -111.921418,40.591609,0.0</coordinates></LineString>"
Cent,1319,,1319,11146,Freeway,1,0.12113,7,21,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.934444,40.607410,0.0 -111.938894,40.606011,0.0</coordinates></LineString>","<LineString><coordinates>-111.934408,40.607297,0.0 -111.938858,40.605898,0.0</coordinates></LineString>"
Cent,11146,,11146,1319,Freeway,1,0.12113,7,21,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.938822,40.605785,0.0 -111.934372,40.607184,0.0</coordinates></LineString>","<LineString><coordinates>-111.938858,40.605898,0.0 -111.934408,40.607297,0.0</coordinates></LineString>"
Cent,1319,,1319,11147,Freeway,1,0.12113,7,21,2000,1428.6,1,220,12,42,0,0.1,,0,"<LineString><coordinates>-111.934399,40.607179,0.0 -111.929226,40.607573,0.0</coordinates></LineString>","<LineString><coordinates>-111.934408,40.607297,0.0 -111.929235,40.607691,0.0</coordinates></LineString>"
Cent,11147,,11147,1319,Freeway,1,0.12113,7,21,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.929244,40.607809,0.0 -111.934417,40.607415,0.0</coordinates></LineString>","<LineString><coordinates>-111.929235,40.607691,0.0 -111.934408,40.607297,0.0</coordinates></LineString>"
Cent,1322,,1322,11160,Freeway,1,0.12113,7,21,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.934353,40.591124,0.0 -111.938882,40.590962,0.0</coordinates></LineString>","<LineString><coordinates>-111.934349,40.591006,0.0 -111.938878,40.590844,0.0</coordinates></LineString>"
Cent,11160,,11160,1322,Freeway,1,0.12113,7,21,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.938874,40.590726,0.0 -111.934345,40.590888,0.0</coordinates></LineString>","<LineString><coordinates>-111.938878,40.590844,0.0 -111.934349,40.591006,0.0</coordinates></LineString>"
Cent,1360,,1360,5730,Freeway,1,0.12113,7,21,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.901858,40.584145,0.0 -111.905523,40.583398,0.0</coordinates></LineString>","<LineString><coordinates>-111.901834,40.584029,0.0 -111.905499,40.583282,0.0</coordinates></LineString>"
Cent,5730,,5730,1360,Freeway,1,0.12113,7,21,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.905475,40.583166,0.0 -111.901810,40.583913,0.0</coordinates></LineString>","<LineString><coordinates>-111.905499,40.583282,0.0 -111.901834,40.584029,0.0</coordinates></LineString>"
9000South,5592,,5592,1,Highway/Expressway,1,0.12113,2,32,2000,423.7,2,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.922175,40.587624,0.0 -111.920177,40.587620,0.0</coordinates></LineString>","<LineString><coordinates>-111.922175,40.587742,0.0 -111.920177,40.587738,0.0</coordinates></LineString>"
9000South,1,,1,2,Highway/Expressway,1,0.12113,2,32,2000,423.7,2,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.920177,40.587620,0.0 -111.918417,40.587616,0.0</coordinates></LineString>","<LineString><coordinates>-111.920177,40.587738,0.0 -111.918417,40.587734,0.0</coordinates></LineString>"
9000South,2,,2,3,Highway/Expressway,1,0.12113,2,32,2000,423.7,2,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.918417,40.587616,0.0 -111.916477,40.587612,0.0</coordinates></LineString>","<LineString><coordinates>-111.918417,40.587734,0.0 -111.916477,40.587730,0.0</coordinates></LineString>"
9000South,3,,3,4,Highway/Expressway,1,0.12113,2,32,2000,423.7,2,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.916477,40.587612,0.0 -111.914379,40.587608,0.0</coordinates></LineString>","<LineString><coordinates>-111.916477,40.587730,0.0 -111.914379,40.587726,0.0</coordinates></LineString>"
9000South,4,,4,5,Highway/Expressway,1,0.12113,2,32,2000,423.7,2,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.914379,40.587608,0.0 -111.912416,40.587604,0.0</coordinates></LineString>","<LineString><coordinates>-111.914379,40.587726,0.0 -111.912416,40.587722,0.0</coordinates></LineString>"
9000South,5,,5,5117,Highway/Expressway,1,0.12113,2,32,2000,423.7,2,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.912416,40.587604,0.0 -111.910225,40.587599,0.0</coordinates></LineString>","<LineString><coordinates>-111.912416,40.587722,0.0 -111.910225,40.587717,0.0</coordinates></LineString>"
9000South,5117,,5117,5,Highway/Expressway,1,0.12113,2,32,2000,423.7,2,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.910225,40.587835,0.0 -111.912416,40.587840,0.0</coordinates></LineString>","<LineString><coordinates>-111.910225,40.587717,0.0 -111.912416,40.587722,0.0</coordinates></LineString>"
9000South,5,,5,4,Highway/Expressway,1,0.12113,2,32,2000,423.7,2,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.912416,40.587840,0.0 -111.914379,40.587844,0.0</coordinates></LineString>","<LineString><coordinates>-111.912416,40.587722,0.0 -111.914379,40.587726,0.0</coordinates></LineString>"
9000South,4,,4,3,Highway/Expressway,1,0.12113,2,32,2000,423.7,2,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.914379,40.587844,0.0 -111.916477,40.587848,0.0</coordinates></LineString>","<LineString><coordinates>-111.914379,40.587726,0.0 -111.916477,40.587730,0.0</coordinates></LineString>"
9000South,3,,3,2,Highway/Expressway,1,0.12113,2,32,2000,423.7,2,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.916477,40.587848,0.0 -111.918417,40.587852,0.0</coordinates></LineString>","<LineString><coordinates>-111.916477,40.587730,0.0 -111.918417,40.587734,0.0</coordinates></LineString>"
9000South,2,,2,1,Highway/Expressway,1,0.12113,2,32,2000,423.7,2,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.918417,40.587852,0.0 -111.920177,40.587856,0.0</coordinates></LineString>","<LineString><coordinates>-111.918417,40.587734,0.0 -111.920177,40.587738,0.0</coordinates></LineString>"
9000South,1,,1,5592,Highway/Expressway,1,0.12113,2,32,2000,423.7,2,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.920177,40.587856,0.0 -111.922175,40.587860,0.0</coordinates></LineString>","<LineString><coordinates>-111.920177,40.587738,0.0 -111.922175,40.587742,0.0</coordinates></LineString>"
