agent_id,from_zone_id,to_zone_id,from_origin__node_id,to_destination_node_id,departure_time,demand_type,pricing_type,information_type,value_of_time,vehicle_type,vehicle_age,number_of_nodes
401,4023,9715,4023,9715,994.90,1,1,1,1.00,1,0,3,
402,20,9715,20,9715,994.93,1,1,1,30.00,2,0,4,
403,4147,4136,4147,4136,994.93,1,1,1,15.00,1,0,5,
404,5076,4136,5076,4136,994.94,1,1,1,10.00,1,0,5,
405,20021,5076,20021,5076,994.94,1,1,1,30.00,2,0,3,
406,5076,4147,5076,4147,994.95,1,1,1,15.00,1,0,3,
407,20,4136,20,4136,994.97,1,1,1,20.00,2,0,4,
408,20020,4136,20020,4136,994.97,1,1,1,30.00,1,0,4,
409,4147,5076,4147,5076,995.00,1,1,1,10.00,1,0,3,
410,5076,20,5076,20,995.00,1,1,1,10.00,1,0,4,
411,4136,5076,4136,5076,995.01,1,1,1,10.00,1,0,5,
412,4147,4136,4147,4136,995.01,1,1,1,15.00,1,0,5,
413,20021,4136,20021,4136,995.03,1,1,1,5.00,1,0,5,
414,5076,4136,5076,4136,995.06,1,1,1,10.00,1,0,5,
415,20,4136,20,4136,995.07,1,1,1,30.00,1,0,4,
416,4023,9715,4023,9715,995.07,1,1,1,15.00,1,0,3,
417,4147,20,4147,20,995.07,1,1,1,10.00,1,0,4,
418,9715,4023,9715,4023,995.08,1,1,1,30.00,1,0,3,
419,4023,5076,4023,5076,995.08,1,1,1,20.00,1,0,5,
420,4147,4136,4147,4136,995.09,1,1,1,15.00,1,0,5,
421,20,5076,20,5076,995.12,1,1,1,10.00,1,0,4,
422,4023,4136,4023,4136,995.13,1,1,1,15.00,2,0,3,
423,9715,4147,9715,4147,995.14,1,1,1,20.00,1,0,5,
424,4136,5076,4136,5076,995.16,1,1,1,15.00,1,0,5,
425,20,4136,20,4136,995.17,1,1,1,10.00,1,0,4,
426,9715,5076,9715,5076,995.17,1,1,1,20.00,1,0,5,
427,4147,4136,4147,4136,995.17,1,1,1,30.00,1,15,5,
428,5076,4136,5076,4136,995.19,1,1,1,15.00,1,0,5,
429,9715,4136,9715,4136,995.22,1,1,1,5.00,1,0,3,
430,4023,20,4023,20,995.22,1,1,1,20.00,1,0,4,
431,4147,5076,4147,5076,995.23,1,1,1,40.00,1,0,3,
432,4023,9715,4023,9715,995.23,1,1,1,30.00,1,0,3,
433,20,4147,20,4147,995.24,1,1,1,1.00,1,0,4,
434,4147,4136,4147,4136,995.25,1,1,1,30.00,1,0,5,
435,20,4136,20,4136,995.26,1,1,1,10.00,1,0,4,
436,20020,4136,20020,4136,995.28,1,1,1,30.00,1,0,4,
437,5076,4136,5076,4136,995.31,1,1,1,1.00,2,0,5,
438,4136,5076,4136,5076,995.32,1,1,1,5.00,1,0,5,
439,4147,9715,4147,9715,995.32,1,1,1,10.00,1,0,5,
440,4147,4136,4147,4136,995.33,1,1,1,10.00,2,0,5,
441,20,4023,20,4023,995.36,1,1,1,10.00,1,0,4,
442,20,4136,20,4136,995.36,1,1,1,5.00,1,0,4,
443,20,5076,20,5076,995.37,1,1,1,10.00,1,0,4,
444,20,9715,20,9715,995.37,1,1,1,30.00,1,0,4,
445,4023,9715,4023,9715,995.40,1,1,1,30.00,1,0,3,
446,9715,4023,9715,4023,995.40,1,1,1,30.00,1,0,3,
447,4147,4136,4147,4136,995.41,1,1,1,20.00,1,0,5,
448,20021,4136,20021,4136,995.42,1,1,1,30.00,2,0,5,
449,5076,4136,5076,4136,995.43,1,1,1,15.00,1,0,5,
450,4147,20020,4147,20020,995.45,1,1,1,20.00,2,0,4,
451,4147,5076,4147,5076,995.45,1,1,1,30.00,1,0,3,
452,9715,20020,9715,20020,995.45,1,1,1,20.00,1,0,4,
453,20,4136,20,4136,995.46,1,1,1,5.00,1,0,4,
454,4136,5076,4136,5076,995.47,1,1,1,10.00,1,0,5,
455,4147,4136,4147,4136,995.49,1,1,1,30.00,2,0,5,
456,5076,4147,5076,4147,995.50,1,1,1,5.00,2,0,3,
457,5076,4136,5076,4136,995.56,1,1,1,15.00,1,0,5,
458,4023,9715,4023,9715,995.56,1,1,1,15.00,1,0,3,
459,20,4136,20,4136,995.56,1,1,1,15.00,1,0,4,
460,4147,4136,4147,4136,995.57,1,1,1,30.00,1,0,5,
461,20020,4136,20020,4136,995.60,1,1,1,30.00,1,0,4,
462,20,20021,20,20021,995.60,1,1,1,5.00,2,0,4,
463,20,5076,20,5076,995.61,1,1,1,10.00,1,0,4,
464,4136,5076,4136,5076,995.62,1,1,1,20.00,1,0,5,
465,4023,4136,4023,4136,995.64,1,1,1,30.00,1,0,3,
466,20021,5076,20021,5076,995.65,1,1,1,5.00,1,0,3,
467,4147,4136,4147,4136,995.65,1,1,1,5.00,2,0,5,
468,20,4136,20,4136,995.66,1,1,1,10.00,1,0,4,
469,5076,4136,5076,4136,995.68,1,1,1,5.00,1,0,5,
470,4147,5076,4147,5076,995.68,1,1,1,20.00,1,0,3,
471,9715,4023,9715,4023,995.71,1,1,1,15.00,1,0,3,
472,4023,9715,4023,9715,995.72,1,1,1,10.00,1,0,3,
473,4147,4136,4147,4136,995.73,1,1,1,15.00,1,0,5,
474,20,4136,20,4136,995.76,1,1,1,15.00,1,0,4,
475,4136,5076,4136,5076,995.77,1,1,1,10.00,1,0,5,
476,5076,4136,5076,4136,995.80,1,1,1,30.00,1,0,5,
477,20021,4136,20021,4136,995.81,1,1,1,20.00,1,5,5,
478,4023,4147,4023,4147,995.81,1,1,1,15.00,1,0,5,
479,4147,9715,4147,9715,995.81,1,1,1,1.00,1,0,5,
480,4147,4136,4147,4136,995.81,1,1,1,10.00,1,0,5,
481,20,9715,20,9715,995.82,1,1,1,15.00,1,0,4,
482,20,4147,20,4147,995.83,1,1,1,30.00,1,0,4,
483,20,5076,20,5076,995.85,1,1,1,10.00,1,0,4,
484,20,4136,20,4136,995.86,1,1,1,60.00,2,0,4,
485,9715,4136,9715,4136,995.87,1,1,1,10.00,1,0,3,
486,4023,9715,4023,9715,995.89,1,1,1,10.00,1,0,3,
487,4147,4136,4147,4136,995.89,1,1,1,10.00,1,0,5,
488,20,4023,20,4023,995.89,1,1,1,10.00,1,0,4,
489,20020,4136,20020,4136,995.91,1,1,1,40.00,1,0,4,
490,4147,5076,4147,5076,995.91,1,1,1,1.00,2,0,3,
491,4147,20,4147,20,995.92,1,1,1,10.00,1,0,4,
492,4136,5076,4136,5076,995.92,1,1,1,30.00,1,0,5,
493,5076,4136,5076,4136,995.93,1,1,1,40.00,1,0,5,
494,20,4136,20,4136,995.96,1,1,1,1.00,1,0,4,
495,4147,4136,4147,4136,995.97,1,1,1,5.00,1,0,5,
496,9715,20,9715,20,996.00,1,1,1,30.00,1,0,4,
497,9715,4023,9715,4023,996.03,1,1,1,5.00,1,0,3,
498,4147,4136,4147,4136,996.05,1,1,1,10.00,1,0,5,
499,4023,9715,4023,9715,996.05,1,1,1,15.00,1,0,3,
500,5076,4136,5076,4136,996.05,1,1,1,15.00,1,0,5,
501,5076,4147,5076,4147,996.06,1,1,1,15.00,1,0,3,
502,20,4136,20,4136,996.06,1,1,1,10.00,1,0,4,
503,4136,5076,4136,5076,996.08,1,1,1,10.00,2,0,5,
504,20,5076,20,5076,996.10,1,1,1,10.00,1,0,4,
505,4023,5076,4023,5076,996.10,1,1,1,15.00,1,0,5,
506,4147,4136,4147,4136,996.13,1,1,1,15.00,1,0,5,
507,4147,5076,4147,5076,996.14,1,1,1,10.00,1,0,3,
508,4023,4136,4023,4136,996.15,1,1,1,5.00,1,0,3,
509,20,4136,20,4136,996.16,1,1,1,20.00,1,0,4,
510,5076,4136,5076,4136,996.17,1,1,1,10.00,1,0,5,
511,20021,4136,20021,4136,996.19,1,1,1,30.00,1,0,5,
512,9715,5076,9715,5076,996.21,1,1,1,10.00,1,0,5,
513,4147,4136,4147,4136,996.21,1,1,1,15.00,1,0,5,
514,4023,9715,4023,9715,996.21,1,1,1,20.00,2,0,3,
515,20020,4136,20020,4136,996.22,1,1,1,10.00,1,0,4,
516,4136,5076,4136,5076,996.23,1,1,1,15.00,1,0,5,
517,5076,20,5076,20,996.25,1,1,1,15.00,1,0,4,
518,20,4136,20,4136,996.26,1,1,1,1.00,2,0,4,
519,20,9715,20,9715,996.27,1,1,1,5.00,2,0,4,
520,4147,4136,4147,4136,996.29,1,1,1,30.00,1,0,5,
521,4147,9715,4147,9715,996.29,1,1,1,10.00,1,0,5,
522,5076,4136,5076,4136,996.30,1,1,1,30.00,1,0,5,
523,20,5076,20,5076,996.34,1,1,1,1.00,1,0,4,
524,9715,4023,9715,4023,996.35,1,1,1,20.00,1,0,3,
525,20021,5076,20021,5076,996.35,1,1,1,30.00,1,0,3,
526,20,4136,20,4136,996.36,1,1,1,10.00,1,0,4,
527,4147,5076,4147,5076,996.36,1,1,1,20.00,1,0,3,
528,4147,4136,4147,4136,996.37,1,1,1,10.00,1,0,5,
529,4023,9715,4023,9715,996.38,1,1,1,15.00,1,0,3,
530,4136,5076,4136,5076,996.38,1,1,1,30.00,1,0,5,
531,20,20021,20,20021,996.40,1,1,1,1.00,1,0,4,
532,20,4147,20,4147,996.41,1,1,1,10.00,1,0,4,
533,5076,4136,5076,4136,996.42,1,1,1,10.00,2,0,5,
534,20,4023,20,4023,996.43,1,1,1,10.00,1,0,4,
535,4147,4136,4147,4136,996.45,1,1,1,20.00,1,0,5,
536,20,4136,20,4136,996.46,1,1,1,15.00,1,0,4,
537,5076,20021,5076,20021,996.49,1,1,1,5.00,1,0,3,
538,9715,4136,9715,4136,996.52,1,1,1,1.00,1,0,3,
539,4023,20,4023,20,996.52,1,1,1,10.00,1,0,4,
540,4147,4136,4147,4136,996.53,1,1,1,10.00,2,0,5,
541,20020,4136,20020,4136,996.53,1,1,1,10.00,1,0,4,
542,4136,5076,4136,5076,996.53,1,1,1,15.00,1,0,5,
543,4023,9715,4023,9715,996.54,1,1,1,30.00,1,0,3,
544,5076,4136,5076,4136,996.54,1,1,1,5.00,1,0,5,
545,20,4136,20,4136,996.56,1,1,1,10.00,1,0,4,
546,20021,4136,20021,4136,996.58,1,1,1,20.00,1,0,5,
547,20,5076,20,5076,996.59,1,1,1,20.00,1,0,4,
548,4147,5076,4147,5076,996.59,1,1,1,10.00,2,0,3,
549,4147,4136,4147,4136,996.60,1,1,1,15.00,2,0,5,
550,5076,4147,5076,4147,996.61,1,1,1,30.00,1,0,3,
551,20,4136,20,4136,996.66,1,1,1,1.00,2,0,4,
552,4023,4136,4023,4136,996.67,1,1,1,10.00,1,0,3,
553,9715,4023,9715,4023,996.67,1,1,1,10.00,1,0,3,
554,5076,4136,5076,4136,996.67,1,1,1,1.00,1,0,5,
555,4136,5076,4136,5076,996.68,1,1,1,10.00,1,0,5,
556,4147,4136,4147,4136,996.68,1,1,1,30.00,1,0,5,
557,4023,9715,4023,9715,996.70,1,1,1,1.00,1,0,3,
558,20,9715,20,9715,996.72,1,1,1,15.00,1,0,4,
559,20,4136,20,4136,996.75,1,1,1,10.00,1,0,4,
560,4147,20,4147,20,996.76,1,1,1,10.00,1,0,4,
561,4147,4136,4147,4136,996.76,1,1,1,10.00,1,0,5,
562,4147,9715,4147,9715,996.77,1,1,1,30.00,1,0,5,
563,5076,4136,5076,4136,996.79,1,1,1,1.00,1,0,5,
564,4147,20020,4147,20020,996.82,1,1,1,20.00,1,0,4,
565,4147,5076,4147,5076,996.82,1,1,1,5.00,1,0,3,
566,20,5076,20,5076,996.83,1,1,1,1.00,1,0,4,
567,4136,5076,4136,5076,996.84,1,1,1,20.00,1,15,5,
568,20020,4136,20020,4136,996.84,1,1,1,1.00,1,0,4,
569,4147,4136,4147,4136,996.84,1,1,1,20.00,1,0,5,
570,20,4136,20,4136,996.85,1,1,1,30.00,1,0,4,
571,9715,4147,9715,4147,996.86,1,1,1,30.00,2,0,5,
572,4023,9715,4023,9715,996.87,1,1,1,60.00,1,0,3,
573,5076,4136,5076,4136,996.91,1,1,1,20.00,1,0,5,
574,4147,4136,4147,4136,996.92,1,1,1,20.00,1,0,5,
575,20,4136,20,4136,996.95,1,1,1,1.00,2,0,4,
576,20,4023,20,4023,996.96,1,1,1,10.00,1,0,4,
577,20021,4136,20021,4136,996.97,1,1,1,10.00,1,0,5,
578,9715,4023,9715,4023,996.98,1,1,1,30.00,1,0,3,
579,4136,5076,4136,5076,996.99,1,1,1,30.00,1,0,5,
580,20,4147,20,4147,996.99,1,1,1,30.00,1,0,4,
581,4147,4136,4147,4136,997.00,1,1,1,20.00,1,0,5,
582,4023,9715,4023,9715,997.03,1,1,1,30.00,1,0,3,
583,5076,4136,5076,4136,997.04,1,1,1,30.00,1,0,5,
584,4147,5076,4147,5076,997.05,1,1,1,10.00,1,0,3,
585,20,4136,20,4136,997.05,1,1,1,20.00,2,0,4,
586,20021,5076,20021,5076,997.06,1,1,1,30.00,2,0,3,
587,4136,20,4136,20,997.06,1,1,1,20.00,1,0,4,
588,20,5076,20,5076,997.07,1,1,1,15.00,1,0,4,
589,4147,4136,4147,4136,997.08,1,1,1,10.00,1,0,5,
590,9715,20021,9715,20021,997.11,1,1,1,1.00,2,0,5,
591,4023,5076,4023,5076,997.12,1,1,1,30.00,1,0,5,
592,4136,5076,4136,5076,997.14,1,1,1,10.00,2,0,5,
593,20020,4136,20020,4136,997.15,1,1,1,10.00,1,0,4,
594,20,4136,20,4136,997.15,1,1,1,10.00,1,0,4,
595,5076,4147,5076,4147,997.16,1,1,1,30.00,1,0,3,
596,5076,4136,5076,4136,997.16,1,1,1,10.00,1,0,5,
597,4147,4136,4147,4136,997.16,1,1,1,10.00,1,0,5,
598,20,9715,20,9715,997.16,1,1,1,10.00,1,0,4,
599,9715,4136,9715,4136,997.17,1,1,1,10.00,1,0,3,
600,4023,4136,4023,4136,997.18,1,1,1,10.00,2,0,3,
601,4023,9715,4023,9715,997.19,1,1,1,20.00,1,0,3,
602,20,20021,20,20021,997.20,1,1,1,10.00,1,0,4,
603,9715,20,9715,20,997.20,1,1,1,30.00,1,0,4,
604,4147,4136,4147,4136,997.24,1,1,1,30.00,1,0,5,
605,9715,5076,9715,5076,997.24,1,1,1,20.00,1,0,5,
606,20,4136,20,4136,997.25,1,1,1,30.00,2,0,4,
607,4147,9715,4147,9715,997.26,1,1,1,30.00,1,0,5,
608,4147,5076,4147,5076,997.27,1,1,1,20.00,1,0,3,
609,5076,4136,5076,4136,997.28,1,1,1,10.00,1,0,5,
610,4136,5076,4136,5076,997.29,1,1,1,15.00,1,0,5,
611,9715,4023,9715,4023,997.30,1,1,1,20.00,1,0,3,
612,20,5076,20,5076,997.32,1,1,1,5.00,1,0,4,
613,4147,4136,4147,4136,997.32,1,1,1,30.00,1,0,5,
614,20,4136,20,4136,997.35,1,1,1,10.00,1,0,4,
615,20021,4136,20021,4136,997.35,1,1,1,20.00,1,0,5,
616,4023,9715,4023,9715,997.36,1,1,1,10.00,1,0,3,
617,4147,4136,4147,4136,997.40,1,1,1,5.00,2,0,5,
618,5076,4136,5076,4136,997.41,1,1,1,10.00,1,0,5,
619,4023,20020,4023,20020,997.41,1,1,1,5.00,1,0,4,
620,4136,5076,4136,5076,997.44,1,1,1,10.00,1,0,5,
621,20,4136,20,4136,997.45,1,1,1,10.00,1,0,4,
622,20020,4136,20020,4136,997.46,1,1,1,5.00,1,0,4,
623,4147,4136,4147,4136,997.48,1,1,1,30.00,1,0,5,
624,4147,5076,4147,5076,997.50,1,1,1,10.00,1,0,3,
625,5076,20,5076,20,997.50,1,1,1,10.00,1,0,4,
626,20,4023,20,4023,997.50,1,1,1,10.00,1,0,4,
627,4023,9715,4023,9715,997.52,1,1,1,15.00,2,0,3,
628,5076,4136,5076,4136,997.53,1,1,1,15.00,1,0,5,
629,20,4136,20,4136,997.55,1,1,1,30.00,1,0,4,
630,4147,4136,4147,4136,997.56,1,1,1,10.00,1,0,5,
631,20,5076,20,5076,997.56,1,1,1,40.00,1,0,4,
632,20,4147,20,4147,997.57,1,1,1,30.00,2,0,4,
633,4136,5076,4136,5076,997.59,1,1,1,10.00,1,0,5,
634,4147,20,4147,20,997.61,1,1,1,30.00,2,0,4,
635,20,9715,20,9715,997.61,1,1,1,30.00,1,0,4,
636,9715,4023,9715,4023,997.62,1,1,1,30.00,1,0,3,
637,4147,4136,4147,4136,997.64,1,1,1,20.00,1,0,5,
638,20,4136,20,4136,997.65,1,1,1,20.00,1,0,4,
639,5076,4136,5076,4136,997.65,1,1,1,30.00,1,0,5,
640,4023,9715,4023,9715,997.68,1,1,1,10.00,1,0,3,
641,4023,4136,4023,4136,997.69,1,1,1,10.00,1,0,3,
642,5076,4147,5076,4147,997.71,1,1,1,30.00,2,0,3,
643,4147,4136,4147,4136,997.72,1,1,1,20.00,2,0,5,
644,4147,5076,4147,5076,997.73,1,1,1,5.00,1,0,3,
645,20021,4136,20021,4136,997.74,1,1,1,5.00,2,0,5,
646,4023,4147,4023,4147,997.74,1,1,1,10.00,1,0,5,
647,4147,9715,4147,9715,997.74,1,1,1,30.00,1,0,5,
648,4136,5076,4136,5076,997.75,1,1,1,5.00,1,0,5,
649,20,4136,20,4136,997.75,1,1,1,30.00,2,0,4,
650,20021,5076,20021,5076,997.76,1,1,1,20.00,1,0,3,
651,20020,4136,20020,4136,997.77,1,1,1,20.00,1,0,4,
652,5076,4136,5076,4136,997.78,1,1,1,10.00,1,0,5,
653,4147,4136,4147,4136,997.80,1,1,1,15.00,1,0,5,
654,20,5076,20,5076,997.80,1,1,1,10.00,1,0,4,
655,4023,20,4023,20,997.83,1,1,1,40.00,1,0,4,
656,9715,4136,9715,4136,997.83,1,1,1,5.00,1,0,3,
657,4023,9715,4023,9715,997.85,1,1,1,30.00,1,0,3,
658,20,4136,20,4136,997.85,1,1,1,10.00,1,0,4,
659,4136,9715,4136,9715,997.86,1,1,1,5.00,1,0,3,
660,4147,4136,4147,4136,997.88,1,1,1,1.00,1,0,5,
661,4136,5076,4136,5076,997.90,1,1,1,30.00,2,0,5,
662,5076,4136,5076,4136,997.90,1,1,1,10.00,1,0,5,
663,9715,4023,9715,4023,997.94,1,1,1,30.00,2,0,3,
664,20,4136,20,4136,997.95,1,1,1,1.00,1,0,4,
665,4147,5076,4147,5076,997.95,1,1,1,30.00,1,0,3,
666,4147,4136,4147,4136,997.96,1,1,1,30.00,1,0,5,
667,20,20021,20,20021,998.00,1,1,1,30.00,1,0,4,
668,4023,9715,4023,9715,998.01,1,1,1,10.00,1,0,3,
669,5076,4136,5076,4136,998.02,1,1,1,5.00,1,0,5,
670,20,4023,20,4023,998.04,1,1,1,20.00,1,0,4,
671,4147,4136,4147,4136,998.04,1,1,1,1.00,1,0,5,
672,20,4136,20,4136,998.05,1,1,1,10.00,1,0,4,
673,20,5076,20,5076,998.05,1,1,1,10.00,1,0,4,
674,4136,5076,4136,5076,998.05,1,1,1,30.00,1,0,5,
675,20,9715,20,9715,998.06,1,1,1,1.00,1,0,4,
676,20020,4136,20020,4136,998.08,1,1,1,10.00,1,0,4,
677,5076,20021,5076,20021,998.11,1,1,1,20.00,2,0,3,
678,4147,4136,4147,4136,998.12,1,1,1,10.00,1,0,5,
679,20021,4136,20021,4136,998.13,1,1,1,30.00,1,0,5,
680,4023,5076,4023,5076,998.14,1,1,1,30.00,1,0,5,
681,20,4136,20,4136,998.15,1,1,1,20.00,1,0,4,
682,5076,4136,5076,4136,998.15,1,1,1,10.00,2,0,5,
683,20,4147,20,4147,998.16,1,1,1,30.00,1,0,4,
684,4023,9715,4023,9715,998.17,1,1,1,30.00,1,0,3,
685,4147,5076,4147,5076,998.18,1,1,1,30.00,2,0,3,
686,4147,20020,4147,20020,998.18,1,1,1,30.00,1,0,4,
687,4147,4136,4147,4136,998.20,1,1,1,1.00,1,0,5,
688,4136,5076,4136,5076,998.20,1,1,1,30.00,1,0,5,
689,4023,4136,4023,4136,998.21,1,1,1,10.00,1,0,3,
690,4147,9715,4147,9715,998.23,1,1,1,1.00,2,0,5,
691,20,4136,20,4136,998.25,1,1,1,5.00,2,0,4,
692,9715,4023,9715,4023,998.25,1,1,1,5.00,1,0,3,
693,5076,4147,5076,4147,998.26,1,1,1,30.00,1,0,3,
694,5076,4136,5076,4136,998.27,1,1,1,30.00,1,0,5,
695,9715,5076,9715,5076,998.28,1,1,1,10.00,1,0,5,
696,4147,4136,4147,4136,998.28,1,1,1,5.00,2,0,5,
697,20,5076,20,5076,998.29,1,1,1,30.00,1,0,4,
698,4023,9715,4023,9715,998.34,1,1,1,10.00,2,0,3,
699,20,4136,20,4136,998.34,1,1,1,30.00,1,0,4,
700,4136,5076,4136,5076,998.35,1,1,1,10.00,2,0,5,
701,4147,4136,4147,4136,998.36,1,1,1,30.00,1,0,5,
702,20020,4136,20020,4136,998.39,1,1,1,15.00,1,0,4,
703,5076,4136,5076,4136,998.40,1,1,1,10.00,1,0,5,
704,9715,20,9715,20,998.40,1,1,1,10.00,2,0,4,
705,4147,5076,4147,5076,998.41,1,1,1,15.00,1,0,3,
706,4147,4136,4147,4136,998.43,1,1,1,1.00,1,0,5,
707,20,4136,20,4136,998.44,1,1,1,5.00,1,0,4,
708,4147,20,4147,20,998.45,1,1,1,10.00,1,0,4,
709,20021,5076,20021,5076,998.47,1,1,1,30.00,1,0,3,
710,9715,4136,9715,4136,998.48,1,1,1,10.00,1,0,3,
711,4023,9715,4023,9715,998.50,1,1,1,20.00,1,0,3,
712,4136,5076,4136,5076,998.51,1,1,1,20.00,1,0,5,
713,20,9715,20,9715,998.51,1,1,1,15.00,1,0,4,
714,4147,4136,4147,4136,998.51,1,1,1,20.00,1,0,5,
715,20021,4136,20021,4136,998.52,1,1,1,30.00,1,0,5,
716,5076,4136,5076,4136,998.52,1,1,1,30.00,1,0,5,
717,20,5076,20,5076,998.54,1,1,1,20.00,2,0,4,
718,20,4136,20,4136,998.54,1,1,1,1.00,1,0,4,
719,9715,4023,9715,4023,998.57,1,1,1,20.00,1,0,3,
720,20,4023,20,4023,998.57,1,1,1,10.00,1,0,4,
721,9715,4147,9715,4147,998.57,1,1,1,5.00,1,0,5,
722,4147,4136,4147,4136,998.59,1,1,1,10.00,1,0,5,
723,4147,5076,4147,5076,998.64,1,1,1,10.00,2,0,3,
724,5076,4136,5076,4136,998.64,1,1,1,15.00,1,0,5,
725,20,4136,20,4136,998.64,1,1,1,10.00,2,0,4,
726,4136,5076,4136,5076,998.66,1,1,1,15.00,2,0,5,
727,4023,9715,4023,9715,998.66,1,1,1,15.00,1,0,3,
728,4147,4136,4147,4136,998.67,1,1,1,5.00,2,0,5,
729,20020,4136,20020,4136,998.70,1,1,1,20.00,1,0,4,
730,4147,9715,4147,9715,998.71,1,1,1,15.00,1,0,5,
731,4023,4136,4023,4136,998.72,1,1,1,30.00,2,0,3,
732,20,4147,20,4147,998.74,1,1,1,5.00,1,0,4,
733,20,4136,20,4136,998.74,1,1,1,10.00,2,0,4,
734,5076,20,5076,20,998.75,1,1,1,20.00,1,0,4,
735,4147,4136,4147,4136,998.75,1,1,1,20.00,2,0,5,
736,5076,4136,5076,4136,998.77,1,1,1,5.00,1,0,5,
737,20,5076,20,5076,998.78,1,1,1,10.00,2,0,4,
738,20,20021,20,20021,998.80,1,1,1,10.00,1,0,4,
739,5076,4147,5076,4147,998.81,1,1,1,15.00,1,0,3,
740,4136,5076,4136,5076,998.81,1,1,1,10.00,2,0,5,
741,4023,9715,4023,9715,998.83,1,1,1,30.00,1,0,3,
742,4147,4136,4147,4136,998.83,1,1,1,5.00,2,0,5,
743,20,4136,20,4136,998.84,1,1,1,15.00,1,0,4,
744,4147,5076,4147,5076,998.86,1,1,1,20.00,1,0,3,
745,9715,4023,9715,4023,998.89,1,1,1,15.00,1,0,3,
746,5076,4136,5076,4136,998.89,1,1,1,10.00,1,0,5,
747,20021,4136,20021,4136,998.90,1,1,1,1.00,1,0,5,
748,4147,4136,4147,4136,998.91,1,1,1,1.00,1,0,5,
749,20,4136,20,4136,998.94,1,1,1,10.00,1,0,4,
750,20,9715,20,9715,998.96,1,1,1,5.00,1,0,4,
751,4136,5076,4136,5076,998.96,1,1,1,5.00,1,0,5,
752,4023,9715,4023,9715,998.99,1,1,1,30.00,1,0,3,
753,4147,4136,4147,4136,998.99,1,1,1,10.00,1,0,5,
754,5076,4136,5076,4136,999.01,1,1,1,15.00,2,0,5,
755,20020,4136,20020,4136,999.02,1,1,1,40.00,1,0,4,
756,20,5076,20,5076,999.02,1,1,1,5.00,1,0,4,
757,20,4136,20,4136,999.04,1,1,1,10.00,1,0,4,
758,4147,4136,4147,4136,999.07,1,1,1,20.00,1,0,5,
759,4147,5076,4147,5076,999.09,1,1,1,15.00,1,0,3,
760,20,4023,20,4023,999.11,1,1,1,1.00,1,0,4,
761,4136,5076,4136,5076,999.11,1,1,1,60.00,2,0,5,
762,9715,4136,9715,4136,999.13,1,1,1,10.00,1,0,3,
763,4023,20,4023,20,999.13,1,1,1,10.00,1,0,4,
764,5076,4136,5076,4136,999.14,1,1,1,5.00,1,0,5,
765,20,4136,20,4136,999.14,1,1,1,20.00,1,0,4,
766,4147,4136,4147,4136,999.15,1,1,1,5.00,1,0,5,
767,4023,5076,4023,5076,999.15,1,1,1,15.00,1,0,5,
768,4023,9715,4023,9715,999.16,1,1,1,20.00,1,0,3,
769,20021,5076,20021,5076,999.18,1,1,1,1.00,1,0,3,
770,4147,9715,4147,9715,999.19,1,1,1,5.00,2,0,5,
771,9715,4023,9715,4023,999.21,1,1,1,15.00,1,0,3,
772,4147,4023,4147,4023,999.23,1,1,1,10.00,1,0,5,
773,4023,4136,4023,4136,999.23,1,1,1,30.00,1,0,3,
774,4147,4136,4147,4136,999.23,1,1,1,20.00,1,0,5,
775,20,4136,20,4136,999.24,1,1,1,10.00,1,0,4,
776,5076,4136,5076,4136,999.26,1,1,1,30.00,2,0,5,
777,4136,5076,4136,5076,999.27,1,1,1,10.00,1,0,5,
778,20,5076,20,5076,999.27,1,1,1,5.00,1,0,4,
779,20021,4136,20021,4136,999.29,1,1,1,20.00,1,0,5,
780,4147,20,4147,20,999.30,1,1,1,30.00,1,0,4,
781,9715,5076,9715,5076,999.31,1,1,1,40.00,1,0,5,
782,4147,4136,4147,4136,999.31,1,1,1,10.00,1,0,5,
783,4147,5076,4147,5076,999.32,1,1,1,10.00,1,0,3,
784,4023,9715,4023,9715,999.32,1,1,1,60.00,2,0,3,
785,20,4147,20,4147,999.32,1,1,1,30.00,1,0,4,
786,20020,4136,20020,4136,999.33,1,1,1,10.00,1,0,4,
787,20,4136,20,4136,999.34,1,1,1,1.00,1,0,4,
788,5076,4147,5076,4147,999.36,1,1,1,10.00,1,0,3,
789,5076,4136,5076,4136,999.38,1,1,1,10.00,2,0,5,
790,4147,4136,4147,4136,999.39,1,1,1,30.00,1,0,5,
791,20,9715,20,9715,999.40,1,1,1,20.00,2,0,4,
792,4136,5076,4136,5076,999.42,1,1,1,30.00,1,0,5,
793,20,4136,20,4136,999.44,1,1,1,10.00,1,0,4,
794,4147,4136,4147,4136,999.47,1,1,1,5.00,1,0,5,
795,4023,9715,4023,9715,999.48,1,1,1,5.00,2,0,3,
796,5076,4136,5076,4136,999.51,1,1,1,20.00,2,0,5,
797,20,5076,20,5076,999.51,1,1,1,10.00,2,0,4,
798,9715,4023,9715,4023,999.52,1,1,1,10.00,1,0,3,
799,20,4136,20,4136,999.54,1,1,1,20.00,1,0,4,
800,4147,5076,4147,5076,999.55,1,1,1,5.00,1,0,3,
801,4147,20020,4147,20020,999.55,1,1,1,5.00,2,0,4,
802,4147,4136,4147,4136,999.55,1,1,1,30.00,1,0,5,
803,4136,5076,4136,5076,999.57,1,1,1,5.00,1,0,5,
804,9715,20,9715,20,999.60,1,1,1,15.00,1,0,4,
